Time in Seconds,Stars (Max: 5),Weighted Rating,Price
48480.0,4.0,6.493753839851686,18.91
38160.0,4.5,3.481240089335692,18.0
25200.0,5.0,3.828641396489095,17.19
191160.0,4.5,4.5591262474866845,38.0
26580.0,4.5,4.770684624465665,17.19
31140.0,5.0,6.042632833682381,20.0
65340.0,3.5,3.091042453358316,21.49
31620.0,4.5,7.250990310554167,26.95
51480.0,4.0,6.07993319509559,29.95
40620.0,4.0,5.41610040220442,17.62
54720.0,4.5,5.972536537222463,21.2
35100.0,4.5,6.440148774336123,14.03
36060.0,4.5,3.1570004211501135,17.19
22380.0,4.5,8.258940462988459,19.95
40320.0,4.5,7.371174780350858,27.71
34740.0,5.0,4.330733340286331,20.0
38880.0,4.5,5.937536205082426,20.24
24420.0,4.5,8.40200678160712,14.99
47520.0,4.5,8.048308935438419,20.25
36000.0,4.0,7.585281078639126,16.4
59040.0,4.5,5.666426688112432,27.0
54000.0,4.5,6.516193076042964,29.95
74280.0,4.5,7.7131144501490105,28.34
29040.0,4.5,7.17127272443462,13.22
50040.0,4.5,6.593044534142437,29.95
44340.0,5.0,4.110873864173311,17.19
29220.0,4.5,7.178164022763461,22.49
25260.0,4.5,6.808487277323468,15.75
42540.0,4.5,7.586803535162581,24.95
65820.0,4.5,5.6507332535663855,30.41
52500.0,4.0,6.670766320845874,21.26
56820.0,4.5,8.396944618820061,24.08
106380.0,4.0,3.367295829986474,23.24
53700.0,4.0,4.04305126783455,21.49
36240.0,4.5,5.741399338227508,15.47
27660.0,4.5,6.658652688497831,21.49
52500.0,4.5,4.6491870714048655,17.44
51480.0,4.5,7.530479995245536,21.46
56280.0,5.0,7.02197642307216,28.79
35460.0,4.5,8.357611121591772,24.05
55920.0,4.5,6.670132406403093,30.41
107760.0,4.0,3.4965075614664802,30.09
107220.0,4.5,6.78332520060396,32.71
38220.0,4.5,7.769800996003896,21.83
122640.0,4.0,3.8066624897703196,30.09
47760.0,4.5,4.844187086458591,19.25
26580.0,4.5,4.5591262474866845,17.19
29520.0,4.5,7.3880185971654875,21.49
49560.0,5.0,4.61512051684126,20.24
41520.0,4.5,7.099614540256581,17.9
70980.0,4.0,6.715383386334681,35.09
46200.0,4.5,6.828170799639294,17.62
32940.0,4.0,5.220355825078324,14.03
38820.0,4.0,4.574710978503383,25.79
103560.0,4.5,5.8377304471659395,21.78
21540.0,4.5,6.309918278226516,21.94
39660.0,4.5,3.828641396489095,21.83
22980.0,4.5,9.94831750445392,19.95
46080.0,4.5,7.989051845440559,31.75
82680.0,4.5,8.139002725442953,27.0
82500.0,4.5,9.125381432748991,24.75
62400.0,4.5,5.995207533386816,26.96
57720.0,4.5,6.250940027669582,30.41
22260.0,5.0,3.044522437723423,21.77
49920.0,4.5,6.169610732491456,28.79
101460.0,4.5,4.844187086458591,23.36
56700.0,4.5,5.925591802957274,22.5
95940.0,4.5,7.940583827104244,22.5
45120.0,4.5,6.140961558253893,24.95
25260.0,5.0,6.364750756851911,19.95
45480.0,4.5,6.658652688497831,17.9
34140.0,4.5,6.6293632534374485,15.56
48300.0,4.5,8.283115075049247,20.24
73740.0,4.5,3.332204510175204,25.79
42060.0,4.5,8.393894975071744,24.95
15840.0,4.5,7.136085356983647,14.05
49140.0,4.5,5.8888779583328805,23.21
31860.0,4.5,5.8377304471659395,24.92
58620.0,4.5,5.247024072160486,29.95
82200.0,4.5,7.23164873339649,39.95
60300.0,4.5,8.458928283284262,22.5
49140.0,4.0,7.0707241072602764,18.15
19380.0,4.5,6.38856140554563,19.95
36900.0,4.5,4.912654885736052,20.24
47400.0,4.5,7.584518980291558,24.95
51960.0,4.5,7.069448867980125,22.5
25860.0,4.5,5.459585514144159,13.22
31740.0,4.0,4.61512051684126,14.99
73560.0,4.0,7.419979923661835,33.74
58380.0,4.5,6.529418838262226,30.41
37440.0,4.5,7.984462732262196,18.0
59220.0,4.5,7.303843225277705,21.8
36120.0,4.5,5.755742213586912,17.19
36120.0,4.5,2.9444389791664403,17.19
17400.0,4.5,6.6814818346589995,17.09
39300.0,4.5,8.229377776741444,20.25
59040.0,4.5,8.265907334155747,24.3
65520.0,4.5,7.886269354036424,24.74
71700.0,4.0,5.666426688112432,39.95
45420.0,5.0,8.344267356262645,28.79
72180.0,4.5,7.827041519836091,24.75
46200.0,4.0,6.529418838262226,18.05
44880.0,4.5,5.247024072160486,21.49
118980.0,4.0,7.259116128097101,37.49
59760.0,4.5,7.195187320178709,35.09
54180.0,4.5,7.698936199813447,24.95
23880.0,4.5,5.173320876373351,17.19
19320.0,4.5,6.309918278226516,14.99
30480.0,4.5,8.159803706539636,15.59
72780.0,4.0,6.940222469119639,39.95
14220.0,5.0,5.62040086571715,14.95
22500.0,4.0,3.8066624897703196,14.61
23760.0,4.0,2.833213344056216,17.49
73140.0,4.0,5.056245805348308,39.95
25980.0,4.5,4.770684624465665,21.49
44760.0,4.5,6.561737629517393,20.25
42300.0,4.0,4.48863636973214,21.49
34260.0,4.0,5.855071922202427,17.19
43440.0,4.0,4.174387269895637,29.95
11400.0,4.0,4.343805421853684,14.95
26400.0,4.0,5.707110264748875,19.95
30180.0,4.5,3.481240089335692,19.18
30660.0,4.0,3.4965075614664802,14.04
40920.0,4.0,3.970291913552122,24.95
32160.0,4.5,4.007333185232471,19.95
34380.0,5.0,3.044522437723423,20.0
23760.0,4.5,5.198497031265826,19.95
35160.0,4.0,6.240275845170769,21.04
12120.0,4.0,5.198497031265826,13.5
21360.0,5.0,3.58351893845611,13.22
40680.0,4.0,6.089044875446846,24.95
20760.0,4.5,6.2766434893416445,13.75
34920.0,4.0,5.942799375126701,17.19
44460.0,4.5,5.147494476813453,29.95
38760.0,4.5,5.358941988364472,17.9
25200.0,4.0,3.367295829986474,17.19
53160.0,5.0,4.454347296253507,18.14
54600.0,3.5,3.091042453358316,24.95
56340.0,4.5,4.1588830833596715,21.49
36120.0,4.0,4.653960350157523,24.95
11160.0,4.5,5.22305488204749,14.95
34380.0,4.0,4.04305126783455,20.24
44640.0,5.0,3.044522437723423,18.15
13740.0,5.0,3.713572066704308,25.89
50760.0,4.0,5.262690188904886,25.0
65040.0,4.0,4.23410650459726,25.0
22260.0,5.0,3.58351893845611,19.95
10860.0,5.0,3.828641396489095,14.95
49200.0,4.5,4.7318028369214575,25.0
59400.0,4.0,3.044522437723423,29.95
40740.0,5.0,4.189654742026425,19.49
48780.0,4.0,3.970291913552122,20.25
25620.0,4.5,4.605170185988092,17.19
46500.0,4.5,5.8888779583328805,30.08
24360.0,4.5,5.22305488204749,19.95
61440.0,3.5,4.5591262474866845,30.09
64020.0,5.0,3.044522437723423,21.49
12120.0,5.0,5.111987788356544,14.95
29160.0,4.0,2.833213344056216,15.56
98280.0,4.0,2.833213344056216,21.78
67020.0,4.5,5.961005339623274,29.95
40680.0,4.0,3.970291913552122,21.83
61620.0,4.5,5.120983351265121,22.5
23700.0,5.0,3.58351893845611,19.95
11880.0,5.0,4.189654742026425,14.95
36120.0,4.0,5.342334251964811,24.95
9540.0,4.5,3.481240089335692,11.25
11820.0,4.5,3.9219733362813143,14.95
67080.0,4.0,3.4965075614664802,21.59
37320.0,4.0,5.1298987149230735,24.95
32400.0,4.5,4.976733742420574,14.99
60060.0,4.0,2.833213344056216,21.49
11400.0,4.5,3.7256934272366524,14.95
44040.0,4.0,4.762173934797756,29.95
33720.0,4.0,5.820082930352362,24.95
21960.0,4.0,4.61512051684126,17.19
47880.0,4.5,4.406719247264253,18.88
27600.0,4.0,4.762173934797756,18.5
37020.0,4.0,5.342334251964811,13.99
29400.0,4.5,4.007333185232471,15.56
69120.0,5.0,3.828641396489095,29.03
29460.0,3.5,4.442651256490317,24.95
25020.0,4.0,3.6109179126442243,14.99
40860.0,4.5,4.22683374526818,24.96
16440.0,4.5,3.9219733362813143,14.95
33840.0,4.5,3.7256934272366524,21.49
32280.0,4.0,6.09807428216624,18.74
65640.0,4.0,5.831882477283517,21.8
42840.0,4.5,6.78332520060396,20.25
45540.0,4.5,5.7120812774708964,21.49
26520.0,4.5,5.120983351265121,17.49
26460.0,5.0,4.02535169073515,19.95
28020.0,4.0,4.110873864173311,19.49
50640.0,4.5,9.682497929851259,27.2
44400.0,4.5,4.085976312551584,20.24
26820.0,4.5,4.605170185988092,25.79
25080.0,5.0,4.7535901911063645,17.19
38520.0,4.5,5.5154428455366835,19.87
77220.0,5.0,7.197435354096591,24.75
36180.0,4.0,6.55250788703459,18.0
38700.0,4.5,4.844187086458591,20.24
27780.0,4.0,7.81156848934518,19.95
35820.0,3.5,4.212127597878484,18.0
42180.0,4.5,5.247024072160486,17.19
33060.0,4.5,6.091309882077698,15.56
44160.0,4.5,4.290459441148391,21.49
24480.0,4.5,6.731018100482083,19.48
33360.0,5.0,3.044522437723423,17.19
15060.0,4.5,4.22683374526818,11.66
58380.0,4.5,4.085976312551584,22.5
24600.0,4.0,4.574710978503383,17.19
17640.0,4.0,7.816416983691801,14.95
42300.0,4.5,5.937536205082426,20.24
43440.0,4.0,6.602587892189336,17.9
52320.0,4.5,4.808111029984782,20.25
52260.0,5.0,5.860786223465865,22.49
49680.0,5.0,7.1592919047975645,20.24
39180.0,5.0,6.952728644624869,17.14
34440.0,5.0,3.4339872044851463,20.25
41580.0,4.5,5.983936280687191,25.19
23340.0,4.5,4.22683374526818,15.75
26340.0,4.0,5.973809611869261,19.95
54900.0,4.0,6.278521424165844,22.5
47280.0,4.0,4.394449154672439,21.59
39000.0,4.5,6.5359666972333565,17.15
35460.0,4.5,6.0390635259072605,17.19
20880.0,4.5,7.901377353792616,13.22
34560.0,4.5,2.9444389791664403,21.49
37200.0,4.0,3.970291913552122,21.49
28620.0,5.0,3.4339872044851463,15.56
55740.0,4.5,5.53338948872752,17.9
33180.0,4.0,4.795790545596741,17.62
34200.0,4.5,6.617402977974478,20.24
18780.0,4.5,4.085976312551584,14.81
104100.0,4.5,6.121395716700013,31.5
39720.0,4.5,3.6109179126442243,17.14
28740.0,4.0,3.6109179126442243,15.56
47100.0,5.0,6.054439346269371,19.29
41220.0,4.5,5.972536537222463,17.19
38700.0,4.0,5.932245187448011,25.78
39120.0,5.0,6.311734809152915,17.14
45540.0,4.0,4.23410650459726,17.9
28380.0,4.5,6.259581464064923,19.49
32640.0,5.0,4.663439094112067,26.45
44580.0,4.0,7.77863014732581,25.19
47280.0,4.5,8.63595352713708,17.62
28320.0,4.0,5.6240175061873385,19.95
36120.0,5.0,7.259116128097101,17.14
53700.0,4.5,7.912972220050694,28.79
36540.0,4.5,4.460144413937834,17.19
33000.0,4.5,5.5154428455366835,21.49
43980.0,4.5,8.671286726753637,19.99
42900.0,4.5,5.065754593317335,25.19
38700.0,4.5,4.460144413937834,21.49
30240.0,4.5,5.8763342398543505,22.49
35280.0,4.0,6.192362489474872,15.47
13980.0,4.5,6.561737629517393,12.85
30360.0,4.5,3.1570004211501135,14.03
35940.0,4.5,6.529418838262226,15.47
38400.0,4.5,3.332204510175204,21.83
22380.0,4.0,5.820082930352362,19.95
50160.0,4.0,3.367295829986474,21.49
35760.0,5.0,8.800264651310336,19.49
44100.0,4.0,5.983936280687191,21.49
22500.0,4.0,4.23410650459726,13.75
23940.0,5.0,6.814542897259958,17.19
46980.0,4.0,5.666426688112432,21.86
26820.0,4.5,6.703801422061068,19.48
27180.0,4.5,5.602118820879701,17.19
41460.0,4.0,6.951772164398911,17.62
78420.0,5.0,4.110873864173311,23.39
36780.0,4.5,7.23164873339649,19.49
40860.0,4.0,4.890349128221754,21.49
43860.0,4.0,6.424869023905388,24.95
52800.0,4.5,4.085976312551584,24.95
33120.0,4.5,5.337538079701318,18.89
52440.0,4.5,7.92443418488756,17.85
41640.0,4.5,3.1570004211501135,21.49
35520.0,4.0,5.771441123130016,21.49
45960.0,4.5,8.383661798791715,21.83
45840.0,4.5,4.1588830833596715,21.49
39000.0,4.5,7.191805765199868,24.95
60540.0,5.0,4.110873864173311,25.19
50340.0,4.5,7.312886998189064,24.95
45300.0,4.5,6.981470316804418,20.24
48480.0,4.5,7.869210562810665,28.79
71880.0,4.5,3.9219733362813143,24.75
45360.0,4.0,3.044522437723423,20.25
41640.0,5.0,5.860786223465865,21.83
13500.0,4.0,7.589335823170617,11.66
50940.0,4.5,3.7256934272366524,21.76
34020.0,4.5,6.373319789577012,14.03
42660.0,4.0,4.23410650459726,18.52
44400.0,4.0,6.07073772800249,20.25
59280.0,4.5,7.191805765199868,21.43
24120.0,4.5,6.049733455231958,16.33
39180.0,4.5,3.7256934272366524,21.49
41460.0,4.5,6.447305862541213,20.25
36540.0,5.0,3.044522437723423,17.49
34560.0,4.5,7.201916317531627,14.03
40680.0,4.5,5.726847747587197,19.77
45000.0,4.5,6.169610732491456,24.95
25320.0,4.5,6.440148774336123,13.22
27420.0,4.5,5.147494476813453,17.19
43380.0,4.0,3.367295829986474,25.19
52500.0,4.5,6.720220155135295,28.79
28920.0,3.5,3.091042453358316,20.0
31860.0,5.0,4.564348191467836,15.56
63060.0,5.0,3.044522437723423,21.49
41280.0,4.5,7.523211151826211,25.0
40440.0,4.5,4.770684624465665,25.19
25260.0,4.5,5.901266279189834,17.14
63060.0,4.5,7.5822291942764615,30.41
33240.0,5.0,5.673323267171493,14.52
8820.0,5.0,4.110873864173311,11.17
41820.0,4.5,6.880384082186005,21.83
32700.0,4.5,6.017375928892483,20.0
45300.0,4.5,4.976733742420574,18.0
14640.0,4.0,2.833213344056216,15.99
45840.0,4.5,6.968850378341948,24.95
36300.0,4.5,8.170044160130908,23.36
36360.0,4.5,5.7120812774708964,18.0
37080.0,4.5,5.666426688112432,19.28
35040.0,4.5,5.811140992976701,18.0
47280.0,4.5,6.049733455231958,17.14
29880.0,4.5,5.147494476813453,18.0
30660.0,4.0,3.044522437723423,18.0
41820.0,4.0,5.579729825986222,15.47
37500.0,5.0,4.330733340286331,21.49
45780.0,4.5,6.342121418721152,20.25
36660.0,4.5,3.9219733362813143,17.19
50100.0,4.5,3.481240089335692,22.49
27180.0,4.5,7.515889085215125,20.24
21900.0,4.5,7.026426808699636,20.0
45060.0,5.0,3.044522437723423,24.95
21600.0,5.0,3.9318256327243257,13.22
21720.0,4.5,3.332204510175204,15.75
32280.0,4.0,4.8283137373023015,21.49
39420.0,4.5,4.605170185988092,25.19
35940.0,4.5,5.065754593317335,17.19
48960.0,4.5,6.131226489483141,20.25
32520.0,4.0,4.653960350157523,17.19
37260.0,4.0,7.039660349862076,19.62
41940.0,4.5,8.52981322277234,20.24
25200.0,4.5,8.351256663871606,19.79
81360.0,4.5,4.6913478822291435,25.79
30960.0,4.0,5.262690188904886,19.48
42780.0,4.5,4.085976312551584,21.49
56280.0,3.5,4.844187086458591,15.47
33240.0,5.0,3.258096538021482,17.19
54840.0,4.0,7.968665700466235,27.06
37140.0,4.5,5.40042258948519,15.98
37380.0,4.5,7.904703913873747,18.0
49380.0,4.0,4.948759890378168,28.79
32880.0,4.5,3.9219733362813143,15.56
28860.0,4.0,4.110873864173311,17.19
25140.0,4.0,4.6913478822291435,14.61
32460.0,4.0,6.46302945692067,20.0
36840.0,4.0,3.970291913552122,17.19
40200.0,4.0,3.044522437723423,20.24
35280.0,4.0,5.652489180268651,18.0
29100.0,4.5,5.4785534168509695,19.48
36780.0,4.0,4.6913478822291435,15.47
63840.0,4.0,4.48863636973214,25.08
25020.0,3.5,3.2386784521643803,17.19
29760.0,5.0,4.02535169073515,18.88
48060.0,4.0,4.343805421853684,17.99
10560.0,4.5,5.293304824724492,13.0
18420.0,4.5,4.945207488773801,14.24
111780.0,5.0,3.044522437723423,30.09
44640.0,4.0,5.53338948872752,24.95
21780.0,4.0,5.262690188904886,14.03
57300.0,4.5,4.085976312551584,15.56
46260.0,3.5,3.481240089335692,21.49
37200.0,4.5,5.666426688112432,15.59
22980.0,5.0,4.394449154672439,14.99
48120.0,4.5,5.173320876373351,20.24
52140.0,4.0,3.6109179126442243,17.9
29040.0,4.0,4.442651256490317,22.49
41520.0,4.5,3.828641396489095,21.49
53220.0,4.5,4.1588830833596715,21.49
25260.0,4.0,5.54907608489522,15.75
31680.0,4.0,4.727387818712341,24.95
36720.0,4.5,3.481240089335692,25.0
16560.0,5.0,4.330733340286331,13.5
19200.0,4.5,3.828641396489095,17.19
22620.0,4.5,4.770684624465665,14.03
33120.0,4.5,4.22683374526818,20.0
40860.0,4.5,4.770684624465665,20.71
22200.0,4.0,3.367295829986474,13.22
51540.0,4.5,4.007333185232471,21.49
44280.0,5.0,4.394449154672439,19.49
69420.0,4.5,3.6109179126442243,29.95
18060.0,5.0,3.58351893845611,20.24
42600.0,4.5,4.605170185988092,21.8
25020.0,5.0,3.828641396489095,15.27
17640.0,5.0,3.713572066704308,17.09
28740.0,5.0,3.58351893845611,18.15
20880.0,4.5,4.406719247264253,14.81
69480.0,4.0,4.110873864173311,29.95
41940.0,4.5,5.147494476813453,25.0
35880.0,4.5,4.945207488773801,15.56
26100.0,4.5,3.9219733362813143,15.75
41700.0,4.5,4.51085950651685,21.83
48420.0,4.5,5.22305488204749,24.95
36960.0,4.5,4.085976312551584,24.95
26520.0,4.0,2.833213344056216,19.49
34860.0,4.5,4.460144413937834,18.88
31440.0,5.0,3.4339872044851463,23.22
16080.0,5.0,3.044522437723423,17.49
27240.0,4.5,3.1570004211501135,17.19
41340.0,5.0,3.713572066704308,21.49
37440.0,4.5,6.197461939587221,15.47
35820.0,4.0,3.8066624897703196,19.49
42480.0,4.5,4.6491870714048655,24.95
33180.0,4.0,2.833213344056216,15.56
41340.0,5.0,3.044522437723423,20.25
30180.0,4.0,3.044522437723423,19.48
19560.0,4.5,4.007333185232471,19.79
28260.0,4.5,4.7318028369214575,15.75
23640.0,4.0,4.48863636973214,13.5
30720.0,4.0,3.2188758248682006,21.49
45960.0,4.5,3.481240089335692,24.28
58080.0,4.0,4.948759890378168,16.93
30360.0,4.0,3.970291913552122,19.95
40020.0,4.5,3.1570004211501135,18.0
45000.0,4.0,2.833213344056216,21.49
53280.0,4.5,3.332204510175204,17.9
36540.0,4.5,3.481240089335692,21.49
25920.0,4.0,4.110873864173311,14.99
47580.0,3.0,2.9444389791664403,24.95
20940.0,5.0,4.110873864173311,19.79
44160.0,5.0,3.258096538021482,18.47
31440.0,4.5,4.406719247264253,16.35
77760.0,5.0,3.044522437723423,18.15
34800.0,5.0,3.828641396489095,18.0
11220.0,4.5,2.9444389791664403,15.29
29400.0,4.5,3.6109179126442243,18.54
45480.0,4.0,3.4965075614664802,24.95
81420.0,4.5,3.828641396489095,29.41
24900.0,4.5,6.028278520230698,15.56
36720.0,4.0,4.110873864173311,15.47
25440.0,4.0,3.970291913552122,14.03
25740.0,4.0,3.2188758248682006,17.19
51480.0,4.5,4.22683374526818,17.43
31620.0,3.5,3.58351893845611,32.39
36600.0,4.0,3.2188758248682006,21.9
34200.0,3.0,3.332204510175204,19.95
83160.0,4.5,11.58710022060817,19.84
46920.0,5.0,6.3818160174060985,22.49
37200.0,5.0,11.74277448429944,15.56
33060.0,4.5,9.78535132951643,15.56
65580.0,4.5,11.731032353566972,24.75
55080.0,4.5,12.421349334063493,28.79
53640.0,4.5,11.69751528065219,28.79
29580.0,4.0,8.38776764397578,24.95
28500.0,4.5,10.731395057774167,22.49
58800.0,4.5,10.90819201098127,22.5
87180.0,4.5,9.43256349983065,33.74
37560.0,5.0,4.564348191467836,29.9
86640.0,4.5,7.559038255443384,29.25
49560.0,4.5,7.455298485683291,28.79
40200.0,4.5,8.327605298630237,17.9
17220.0,4.5,10.000909138117297,14.95
54660.0,5.0,6.1224928095143865,22.5
36420.0,4.5,9.882059605122508,25.19
38460.0,4.5,8.011686729127847,21.49
32520.0,4.5,6.373319789577012,14.61
72000.0,4.5,8.88634003685029,34.38
31740.0,4.5,9.733381086821431,15.59
181020.0,4.5,8.65808493011372,23.36
67440.0,4.5,8.90483371461185,25.79
97260.0,4.5,8.927181388251986,27.0
98100.0,4.5,7.792348924113037,30.09
44580.0,4.5,9.177403871729918,21.49
12420.0,4.5,8.351256663871606,10.31
93360.0,4.5,5.602118820879701,25.79
44100.0,4.5,7.771699530484083,23.36
35520.0,4.5,9.471434599518867,15.56
52380.0,5.0,6.0063531596017325,18.05
57060.0,4.5,7.291656209174461,29.95
167340.0,4.0,8.324821298768782,42.98
132180.0,4.5,8.843109914097933,25.79
29040.0,4.5,8.824089482791823,13.22
79860.0,4.5,8.029432840581244,23.98
51840.0,5.0,5.786897381366708,21.49
39120.0,4.5,9.17367638760459,17.9
32220.0,4.0,6.48768401848461,26.45
39540.0,5.0,5.968707559985366,24.95
95040.0,5.0,3.044522437723423,30.09
46980.0,4.5,6.23342985266278,20.72
31380.0,4.5,6.017375928892483,17.19
39420.0,4.5,4.6913478822291435,24.95
48720.0,4.5,5.0072963928307415,29.95
41640.0,4.5,6.808487277323468,24.95
41880.0,4.5,6.652863029353347,24.95
4020.0,4.5,5.440250862436703,17.19
31200.0,4.5,6.741700694652055,19.18
88500.0,4.5,6.652863029353347,35.09
21720.0,4.5,5.337538079701318,17.19
59880.0,4.5,6.111467339502679,30.41
22260.0,5.0,3.4339872044851463,16.99
21300.0,4.5,6.440148774336123,15.75
31980.0,4.0,5.733341276897746,19.18
67140.0,4.5,6.028278520230698,25.79
40980.0,4.5,8.082247777985565,15.56
16560.0,4.5,5.91350300563827,14.95
64740.0,4.5,5.337538079701318,23.17
75600.0,4.0,3.8918202981106265,40.49
76260.0,4.5,9.157203273563054,42.98
41280.0,4.0,6.851184927493743,15.56
47040.0,4.0,6.322565239927284,21.49
33660.0,4.5,4.51085950651685,17.19
34320.0,4.0,5.3981627015177525,17.19
21840.0,5.0,4.795790545596741,19.95
36360.0,4.0,6.042632833682381,30.08
50640.0,4.5,5.120983351265121,25.79
123240.0,4.0,3.713572066704308,30.09
27420.0,4.5,7.3395376954076745,13.73
35580.0,4.0,4.574710978503383,15.47
53400.0,4.0,6.405228458030842,20.2
12720.0,4.5,5.120983351265121,14.95
54420.0,3.5,4.212127597878484,29.95
49560.0,4.5,4.770684624465665,29.95
47160.0,4.5,3.332204510175204,21.49
38160.0,4.5,5.681877639268151,20.25
40440.0,4.5,5.497168225293202,23.99
21540.0,4.0,6.8966943316227125,13.46
38760.0,4.5,5.863631175598097,15.56
94440.0,4.5,4.290459441148391,27.99
113460.0,4.0,5.198497031265826,30.09
71160.0,4.5,7.444833273892193,22.5
35760.0,4.5,6.981470316804418,15.56
38520.0,4.5,6.301702805273125,27.21
18900.0,4.5,6.250940027669582,13.5
50400.0,4.0,3.4965075614664802,20.25
35700.0,4.5,7.506042178518122,19.49
54060.0,4.0,4.727387818712341,29.95
46080.0,4.5,4.350277936359301,23.36
29760.0,3.5,3.091042453358316,14.99
21720.0,4.0,7.239214973779806,19.95
15480.0,5.0,4.875197323201151,14.95
29820.0,4.5,5.0072963928307415,19.95
36900.0,4.0,4.23410650459726,24.95
11160.0,4.5,4.350277936359301,14.95
34080.0,4.5,5.82452409235233,18.0
72660.0,4.5,7.103322062526113,27.0
46200.0,5.0,4.189654742026425,21.49
46860.0,4.5,10.33084460706039,19.69
43800.0,4.5,8.036735104266644,24.95
38640.0,5.0,3.58351893845611,18.0
27180.0,4.5,7.742835955430749,15.47
93900.0,4.5,9.343296599224809,32.06
20040.0,4.5,7.17127272443462,13.5
41580.0,5.0,5.25227342804663,24.95
20820.0,4.0,5.564520407322694,14.99
41880.0,4.5,3.9219733362813143,21.83
74040.0,4.5,9.547490949900475,29.16
52860.0,5.0,4.330733340286331,21.49
71700.0,4.0,5.877735781779639,39.95
55560.0,4.5,4.51085950651685,24.74
46920.0,4.5,5.901266279189834,21.49
107580.0,4.0,6.270988431858299,29.9
55860.0,4.5,6.482342533064276,26.2
36360.0,4.5,6.47543271670409,25.19
84480.0,5.0,7.793999089503996,20.33
41820.0,4.5,8.048308935438419,24.3
58260.0,4.5,6.350012735428395,24.95
89880.0,4.5,5.551019720103791,21.92
75780.0,4.5,5.22305488204749,22.9
38100.0,4.5,6.140961558253893,15.47
39600.0,5.0,5.69035945432406,33.9
22980.0,4.0,7.00397413672268,13.22
22500.0,4.5,3.7256934272366524,21.49
26760.0,4.5,3.1570004211501135,19.95
34320.0,4.0,3.970291913552122,25.19
31680.0,4.5,3.481240089335692,14.52
55620.0,5.0,3.4339872044851463,17.43
50520.0,5.0,3.258096538021482,20.69
30420.0,4.0,2.833213344056216,15.56
165840.0,5.0,4.2626798770413155,34.39
25200.0,4.5,8.643120748014027,13.22
45600.0,4.5,7.415476087794649,17.19
39960.0,4.0,7.094234845924755,17.62
41340.0,4.5,7.238137580965946,24.95
105060.0,4.5,5.065754593317335,29.25
38760.0,4.5,6.178980920779041,21.49
55500.0,4.5,7.784889295655098,19.34
74280.0,4.0,4.442651256490317,38.0
31320.0,4.0,5.241747015059643,15.47
33000.0,4.5,8.427924723658055,15.56
23640.0,4.5,8.203851372183879,15.56
8040.0,4.5,6.61136876590021,13.82
147720.0,4.0,3.6109179126442243,23.24
35280.0,4.0,5.220355825078324,19.95
42660.0,4.5,7.68662133494462,18.05
36180.0,4.5,9.650850821827147,18.0
69120.0,4.0,7.213031659834869,24.92
59160.0,4.5,7.635786861395585,21.92
27240.0,4.0,9.794843875419385,15.47
30420.0,4.0,5.54907608489522,17.19
77760.0,4.5,6.101439400316553,25.79
38760.0,4.0,4.948759890378168,16.34
40980.0,4.5,6.091309882077698,21.49
41880.0,4.5,4.51085950651685,21.83
23940.0,4.0,5.1298987149230735,14.61
140220.0,4.5,8.086410275323782,23.36
70740.0,4.5,5.8377304471659395,27.0
30900.0,4.5,3.6109179126442243,24.49
26520.0,4.5,5.40042258948519,19.95
30720.0,4.5,5.420534999272286,25.19
49020.0,4.5,9.299403808716942,28.79
27240.0,4.0,5.517452896464707,17.19
18360.0,4.5,7.786759426070275,14.99
83100.0,4.0,6.322565239927284,30.09
16920.0,4.5,3.9219733362813143,11.17
71940.0,4.5,6.746999500102743,39.95
64380.0,4.0,3.8918202981106265,24.95
69540.0,4.5,4.51085950651685,22.5
29940.0,4.5,5.37989735354046,17.19
102960.0,4.5,8.65964715921117,27.42
64920.0,4.5,5.293304824724492,29.95
38460.0,4.0,4.976733742420574,25.0
70380.0,3.5,2.70805020110221,25.9
43140.0,4.5,5.065754593317335,17.9
26040.0,4.5,5.0072963928307415,19.96
77160.0,5.0,4.110873864173311,27.68
38520.0,4.5,9.569412440514636,25.21
55740.0,4.5,6.380969635637417,19.34
72780.0,4.5,7.946971357693591,39.95
29400.0,4.5,4.22683374526818,17.19
70380.0,4.5,5.198497031265826,19.34
21780.0,4.0,4.727387818712341,15.56
27780.0,4.5,4.51085950651685,21.49
33540.0,4.5,5.850764665004847,24.95
47160.0,4.5,6.798498293045188,29.95
64740.0,4.5,5.440250862436703,21.49
17460.0,4.0,5.081404364984463,15.02
55920.0,4.5,6.880384082186005,18.91
35280.0,4.0,4.919980925828125,16.99
36660.0,3.5,4.816241156068032,24.95
73620.0,5.0,6.364750756851911,25.79
45180.0,4.5,5.22305488204749,15.56
41820.0,4.5,9.118992332516877,21.83
38820.0,4.5,6.580639137284949,24.95
39540.0,4.0,4.8283137373023015,24.95
68580.0,4.5,7.611595089080826,25.0
66000.0,4.0,4.6913478822291435,25.0
24120.0,4.0,4.762173934797756,17.19
45180.0,4.5,5.585374243605899,18.91
42420.0,4.5,6.140961558253893,17.62
5220.0,4.5,5.22305488204749,15.39
61620.0,4.5,6.561737629517393,22.5
40380.0,4.5,5.31566600488265,24.95
39960.0,4.5,7.542478539404365,16.34
29220.0,4.5,5.31566600488265,18.0
26580.0,4.0,5.60947179518496,17.19
12900.0,4.5,3.6109179126442243,14.95
26940.0,4.0,7.313886831633462,14.61
27960.0,4.0,4.174387269895637,20.0
